,petid,detectionConfidence,joyLikelihood,sorrowLikelihood,angerLikelihood,surpriseLikelihood,underExposedLikelihood,blurredLikelihood,headwearLikelihood,labels,street dog,dog like mammal,aegean cat,carnivoran,small to medium sized cats,cat like mammal,dog breed,snout,whiskers,domestic short haired cat,puppy,dog breed group,fauna,kitten,european shorthair,dog,sporting group,cat
5773,660742236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.13314358,0.0,1.47767758,1.451185458,0.0,0.0,1.118615882,1.266320902,0.0,0.0,0.7014762299999999,0.909928754,1.091721858,0.0,0.0,1.588939764
5774,6607c6e22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.24913708000000004,0.0,1.28997781,1.2409130200000003,0.0,0.0,1.21382291,0.8972040800000001,0.0,0.131163252,0.0,1.051238954,0.58236106,0.0,0.0,1.388982066
5775,6608d48b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,1.245683842,0.0,0.78646506,0.0,0.0,1.257582868,0.963998412,0.0,0.0,0.10484968,0.9366645120000001,0.0,0.0,0.0,1.3377434240000001,0.56111524,0.0
5776,660cd67ed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.528710272,0.75711664,0.0,0.5599728,0.0,0.0,0.754747008,0.0,0.0,0.0,0.643090912,0.7276878400000001,0.0,0.0,0.0,0.7695482720000001,0.0,0.0
5777,660dd8ded,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.459362,0.937567646,0.0,0.6099422919999999,0.0,0.0,0.9407416940000001,0.72027395,0.0,0.0,0.5548168800000001,0.880654832,0.0,0.0,0.0,0.97746806,0.10701344,0.0
5778,66125940b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9254562260000001,0.9205302200000001,0.0,0.0,0.88177262,0.7839779440000001,0.0,0.0,0.0,0.71536865,0.15109974,0.0,0.0,0.9949717020000001
5779,661bcb904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.727579304,0.0,0.0,0.0,0.0,0.7525412560000001,0.509189224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7811625600000001,0.0,0.0
5780,662011890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.71874088,0.0,0.0,0.0,0.0,0.511018848,0.0,0.0,0.0,0.0,0.43774428,0.0,0.0,0.0,0.7275048000000001,0.0,0.0
5781,66201cf73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.105310002,1.0908038820000001,0.0,0.0,1.0268069240000002,0.93695556,0.0,0.0,1.03865318,0.0,0.15289185000000002,0.0,0.0,1.192644226
5782,662564431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.129338812,1.030618508,0.0,0.580843998,0.0,0.0,1.130701804,0.863041976,0.0,0.0,0.862370266,1.067481624,0.0,0.0,0.0,1.131718154,0.0,0.0
5783,6627a8ab8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.9163885940000001,0.0,0.62560473,0.0,0.0,0.9401104120000001,0.7731726600000001,0.0,0.0,0.65390632,0.9112942880000001,0.0,0.0,0.0,0.96464888,0.624502352,0.0
5784,662af5b80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.73216072,0.0,0.0,0.0,0.0,0.73914928,0.0,0.0,0.0,0.0,0.7148076800000001,0.0,0.0,0.0,0.7590177040000001,0.0,0.0
5785,662f8c2a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.11394416000000002,2.221526472,0.0,1.4429699420000002,0.0,0.0,2.2302453140000003,1.5715248620000002,0.0,0.0,1.5310356660000002,2.023540192,0.0,0.0,0.0,2.32205525,0.6891605200000002,0.0
5786,6632022cd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9175131700000001,0.88390148,0.0,0.14553372,0.9328352000000001,0.7825741400000001,0.0,0.0,0.9052658860000001,0.0,0.7847973240000001,0.0,0.0,0.9940989600000001
5787,66409739c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.15169524,0.43664504,0.23225423200000003,1.642959856,1.5430583020000002,0.176712108,0.0,1.34267794,1.029835132,0.0,0.34489853000000004,0.16020272000000002,1.4453816320000001,0.5707519000000001,0.15701640800000002,0.0,1.7733810220000001
5788,6648175ff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,1.1135612620000002,0.0,0.7339297800000001,0.0,0.0,1.1257614120000001,0.28611220800000003,0.0,0.0,0.8410784960000001,0.8575989400000001,0.0,0.0,0.0,1.0991925940000002,0.0,0.0
5789,664a120bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.3382264900000003,0.0,0.6964067,0.0,0.0,1.3115529320000001,0.26526848799999997,0.0,0.0,0.0,0.8597551800000001,0.0,0.0,0.0,1.3217921920000002,0.0,0.0
5790,664d0bed8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.33433418200000004,1.6628561680000002,0.0,1.21601234,0.0,0.0,1.69608356,1.370739,0.10508458000000001,0.0,1.406049924,1.5946028920000002,0.0,0.0,0.0,1.7505247400000001,0.0,0.13633157
5791,6661d0fff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.44851712,0.0,0.72719944,0.7144781600000001,0.0,0.4712379440000001,0.66602988,0.63478932,0.0,0.0,0.0,0.56100116,0.428808,0.0,0.0,0.7932437920000001
5792,6666265da,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600000000000001,0.0,0.0,0.0,0.0,0.728060034,0.701293116,0.0,0.501558928,0.6656607320000001,0.29633853000000004,0.0,0.45878112000000004,1.10308649,0.510471042,0.26751477799999995,0.0,0.0,0.78865313
5793,6668704bf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.94600752,0.0,0.0,0.0,0.0,0.9355046280000001,0.62847936,0.0,0.0,0.0,0.8747819000000001,0.0,0.0,0.0,0.9586176120000001,0.0,0.0
5794,6668ff629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.52280536,1.2935315200000002,1.2674777000000002,0.0,0.25882947,1.135573382,0.42596036400000004,0.0,0.0,0.16243316000000002,0.6766212460000001,0.13124654,0.0,0.0,1.386538698
5795,66757255c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.692606352,0.62535072,0.0,0.0,0.0,0.0,0.69501192,0.47593024000000006,0.0,0.0,0.0,0.0,0.70728672,0.0,0.0,0.70969032,0.0,0.0
5796,6679c179c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.143192028,0.0,0.369675718,0.0,0.0,1.309074318,1.075706212,0.0,0.0,0.0,0.9941199600000001,0.0,0.0,0.0,1.338560272,0.0,0.0
5797,668177e57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.507349488,0.7385414400000001,0.72218404,0.0,0.0,0.56303752,0.58446848,0.0,0.0,0.63320944,0.0,0.0,0.0,0.0,0.79224396
5798,66832a1e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.58226761,0.23546405400000003,1.8358591100000001,1.7870383600000002,0.0,0.22791825599999999,1.569523434,1.2503381340000002,0.0,0.0,0.6908842100000001,1.5686500060000004,0.55872074,0.0,0.0,1.9815525680000001
5799,668e0428c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.7103876,0.0,1.096445954,1.053514732,0.0,0.6200654879999999,1.022701176,0.8504447880000001,0.0,0.0,1.039100732,0.641917578,0.56396754,0.0,0.0,1.187972814
5800,6697a7f62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.57192168,0.77509536,0.0,0.5989192,0.0,0.0,0.74429528,0.0,0.0,0.0,0.0,0.71632744,0.0,0.0,0.0,0.78035352,0.40853712000000003,0.0
5801,669a5865f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.56121,0.0,0.62398766,0.7784647800000001,0.7067856800000001,0.73102016,0.0,0.655214732,0.0,0.0,0.0,0.6321981600000001,0.147973454,0.0,0.0,0.0,0.80546213
5802,66a1d5bc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.11373471,1.0963109979999999,0.0,0.73726156,0.0,0.0,1.1273180600000001,0.9075145200000001,0.0,0.0,0.74969997,1.05079488,0.0,0.0,0.0,1.1669367400000001,0.0,0.0
5803,66a287bdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.600000000000001,0.10626654600000002,1.511815174,0.0,1.0473104700000002,0.0,0.0,1.5020663840000001,0.0,0.0,0.0,1.202761694,1.4649903600000003,0.0,0.0,0.0,1.532643008,0.206094672,0.0
5804,66ad04874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.882694262,1.2913562,1.2552325400000002,0.0,0.788714436,1.11771844,0.531295632,0.0,0.0,0.0,1.1364595080000002,0.0,0.0,0.0,1.387878332
5805,66b206dbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9133866600000001,0.8541607000000001,0.0,0.56092544,0.9413732360000001,0.797130328,0.0,0.0,0.0,0.79230343,0.718658906,0.0,0.0,0.993726796
5806,66b978701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.0,0.662593888,0.0,0.42533392000000003,0.0,0.0,0.7540859200000001,0.563928368,0.0,0.0,0.0,0.65902928,0.0,0.0,0.0,0.6818493840000001,0.0,0.0
5807,66bd449fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.4585897380000001,1.384237776,0.0,0.0,1.3032728980000001,1.243529048,0.0,0.0,1.41417024,0.12245298,1.140164886,0.0,0.0,1.585641904
5808,66bf65c82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,0.0,1.052075298,0.0,0.40885883400000006,0.0,0.0,1.2948748340000003,0.816605252,0.0,0.0,0.28435433200000004,1.154200952,0.0,0.0,0.0,1.291656684,0.0,0.0
5809,66c28f55b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7331532000000001,0.71706928,0.0,0.5715175600000001,0.710243416,0.45858912,0.0,0.54374776,0.697689152,0.0,0.0,0.0,0.0,0.7846590080000001
5810,66cff2ed9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.200000000000003,0.0,0.14664557,0.5618267800000001,0.21463258000000002,2.1978144000000004,2.0584190180000004,0.0,0.0,1.524253058,0.84806934,0.0,0.14760747999999999,2.190623982,1.1720109660000002,0.10896402000000001,0.0,0.0,2.346317452
5811,66d4911f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000000000000001,0.667857072,0.74157974,0.0,0.0,0.0,0.0,0.9371188,0.13635978,0.0,0.0,0.0,0.889133356,0.0,0.0,0.0,0.9258431280000001,0.109619892,0.0
5812,66dbc2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9124506340000001,0.8864692720000001,0.0,0.62358647,0.8537334200000002,0.638780376,0.0,0.0,0.15795132,0.6063733600000001,0.0,0.0,0.0,0.99011682
5813,66dda45c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,1.06327458,0.96870206,0.0,0.6377064080000001,0.948985712,0.53194704,0.0,0.0,0.9941524100000001,0.564199628,0.0,0.0,0.0,1.15092818
5814,66eb1d49b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.18885520600000003,0.0,0.7350476539999999,0.9202691000000001,0.8369712,0.18515994000000002,0.0,0.80925044,0.0,0.16030576000000002,0.7352265080000001,0.0,0.8227395800000001,0.0,0.1766086,0.10415747200000001,0.9870920080000001
5815,66f430d36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.126934314,0.0,0.921220632,0.904673732,0.0,0.6505897,0.8875287500000001,0.7985711280000001,0.0,0.0,0.17442370000000001,0.7631464320000001,0.12303180600000002,0.0,0.0,0.9939759000000001
5816,66f6cd1cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,0.43262868000000004,0.7669372480000001,0.0,0.0,0.0,0.0,1.12537946,0.89436897,0.0,0.0,0.0,0.92662078,0.0,0.0,0.0,1.1206669420000002,0.10047458000000001,0.0
5817,66faa15c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.8250294600000001,0.0,1.467711424,1.4094884960000003,0.0,0.608228608,1.296994196,0.9267329000000001,0.0,0.0,0.999217084,1.3053394219999999,0.84835054,0.0,0.0,1.5841819080000001
5818,66fcb54d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7578092000000001,0.0,0.0,0.0,0.0,0.7502532000000001,0.6095322160000001,0.0,0.0,0.0,0.700563952,0.0,0.0,0.0,0.7591167200000001,0.0,0.0
5819,6704c5fd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,1.1034134359999999,0.0,0.7282394400000001,0.0,0.0,1.107798072,0.747829768,0.12995908,0.0,0.692096572,1.0110837200000002,0.0,0.0,0.0,1.125279712,0.0,0.0
5820,670535e94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.7344473520000001,1.2918760120000001,1.255164876,0.0,0.14915854,1.245739302,0.8438892200000001,0.0,0.18050879200000003,0.179589772,1.1949012200000002,0.553482268,0.0,0.0,1.389999204
5821,6708ff204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.46915744000000004,0.24696747200000002,1.4582051020000002,1.428490292,0.0,0.67091484,1.2101106120000003,1.0395694080000002,0.0,0.0,1.187559468,1.0915972,0.708686516,0.0,0.0,1.5663190940000002
5822,6709f43e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0045350800000001,0.98594026,0.0,0.11359993200000001,0.0,0.0,1.1133605100000001,0.0,0.0,0.0,0.0,1.02544068,0.0,0.0,0.0,1.11359406,0.0,0.0
5823,671ffc570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.068677128,1.2400573559999999,0.0,0.217356854,0.0,0.0,1.696619448,1.29109171,0.0,0.0,0.0,1.398040268,0.0,0.0,0.0,1.6098251540000001,0.6312593200000001,0.0
5824,67221a8f8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.4628104240000002,1.416902806,0.0,0.0,1.3856278140000002,1.2159339080000002,0.0,0.0,0.345409132,1.1315708880000002,1.26030164,0.0,0.0,1.5848528920000002
5825,672bc370b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7127654080000001,0.0,0.45287432000000005,0.0,0.0,0.7542382400000001,0.0,0.0,0.0,0.0,0.72538064,0.0,0.0,0.0,0.7321322880000001,0.41272152000000006,0.0
5826,672cc8af8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.12510874000000002,0.0,1.260462586,1.201655568,0.0,0.7045598000000001,1.16943251,0.29306071200000006,0.0,0.0,0.3527962600000001,0.9467786680000001,0.11835847,0.0,0.0,1.3765281120000001
5827,672ddf4a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.292509252,1.4944636080000002,0.0,0.6587471739999999,0.0,0.0,1.6946844040000002,1.191020752,0.0,0.0,0.0,1.523794308,0.17811138,0.0,0.0,1.729910568,0.827676308,0.0
5828,672e80119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.939546268,0.4785773,1.66167012,1.62168437,0.0,0.0,1.4612288880000002,1.0530004060000002,0.0,0.0,1.4277365,1.3149127220000003,0.638335926,0.0,0.0,1.786447662
5829,672e9e752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,0.0,0.748597576,0.0,0.45694232,0.0,0.0,0.7436912800000001,0.60162688,0.0,0.0,0.7313152,0.0,0.0,0.0,0.0,0.770235016,0.0,0.0
5830,6730a4a60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.6104932120000001,1.132233528,0.0,0.767612582,0.0,0.0,1.13013575,0.53903752,0.0,0.0,0.8370914120000001,1.0809946400000001,0.0,0.0,0.0,1.1769988980000001,0.0,0.0
5831,6735cc397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.33240270000000005,1.440733228,0.0,0.9410919660000001,0.0,0.0,1.507438944,1.154528998,0.0,0.0,0.9867625680000001,1.46167843,0.0,0.0,0.0,1.519814712,0.21383559800000002,0.0
5832,6740be5a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.67210972,0.89213502,0.0,0.0,0.0,0.0,1.1302664,0.9452051800000001,0.10883388000000001,0.0,0.0,1.080112844,0.0,0.0,0.0,1.142145954,0.0,0.0
5833,67578d32f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.5733628,1.0894443100000002,1.04029586,0.0,0.756556026,0.9424911900000001,0.139721108,0.0,0.0,0.8720253400000001,0.10358700000000001,0.0,0.0,0.0,1.16605003
5834,675a05fed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.6174817720000001,0.6176326400000001,0.924567308,0.9100047240000001,0.0,0.0,0.7759529680000001,0.747314604,0.0,0.0,0.0,0.7177178679999999,0.6318361160000001,0.0,0.0,0.9932603740000001
5835,675bb16b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.763507888,0.0,0.47555432000000003,0.0,0.0,0.75123184,0.5996117120000001,0.0,0.0,0.53992408,0.42600632000000005,0.0,0.0,0.0,0.770286,0.0,0.0
5836,6764e8752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200000000000001,0.0,0.0,0.10613310000000001,0.0,0.918691918,0.8709430600000001,0.0,0.491710424,0.7625894400000001,0.13902688000000002,0.0,0.0,0.8349218800000001,0.48010416,0.10814652000000001,0.0,0.0,0.9889784
5837,676b51817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,1.155746116,0.0,0.836051664,0.0,0.0,1.12666178,0.26473938,0.0,0.0,0.0,1.09841956,0.0,0.0,0.0,1.1469409080000001,0.0,0.0
5838,677282310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.11461544,0.9203954700000001,0.8913034940000001,0.0,0.0,0.8125084200000001,0.7534190740000001,0.0,0.0,0.0,0.63965156,0.47613744,0.0,0.0,0.993047392
5839,6774f84e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.47319540800000004,0.9239914,0.9093378000000001,0.0,0.11415518000000001,0.81039384,0.7012655680000001,0.0,0.0,0.0,0.774454686,0.0,0.0,0.0,0.9944712
5840,677968b60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.657399056,0.9234995440000001,0.89415281,0.0,0.5230152,0.8961815800000001,0.59749848,0.0,0.0,0.0,0.7860783720000001,0.0,0.0,0.0,0.9927485800000001
5841,678140b71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.8715412,0.85651865,0.0,0.6738722400000001,0.74309958,0.12643181,0.0,0.0,0.0,0.596070828,0.0,0.0,0.0,0.97908752
5842,67825bf81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9239987360000002,0.8995391800000001,0.0,0.0,0.856648372,0.0,0.0,0.0,0.0,0.7887134440000001,0.0,0.0,0.0,0.9917760200000001
5843,67839e63d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.24346984,1.507241532,0.0,0.72552226,0.0,0.0,1.5051980880000002,0.395535746,0.0,0.0,1.175126694,1.4491137200000002,0.0,0.0,0.0,1.564909262,0.43698396800000006,0.0
5844,6784b2fcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.200000000000001,0.0,0.983402752,0.0,0.10538387199999999,0.0,0.0,1.312095798,0.98998248,0.0,0.0,0.10260128,0.964006532,0.0,0.0,0.0,1.3240413260000001,0.104159,0.0
5845,6786609aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.48805360000000003,0.0,0.7317079200000001,0.7193688800000001,0.0,0.5101104000000001,0.67982788,0.6116329600000001,0.0,0.0,0.68604544,0.50858088,0.0,0.0,0.0,0.7928944800000001
5846,67888f9fc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.21933632,1.110160052,0.0,0.35951653,0.0,0.0,1.319030012,0.26043924,0.0,0.0,0.0,0.9935564480000001,0.0,0.0,0.0,1.309452212,0.11036140000000001,0.0
5847,678d21531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,1.2752705500000001,0.0,0.24587736,0.0,0.0,1.4687137860000001,1.0502658720000002,0.0,0.0,0.12985971999999998,1.17400396,0.0,0.0,0.0,1.473186558,0.0,0.0
5848,67967b0b0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0535973840000001,1.104345104,0.0,0.101270128,0.0,0.0,1.471340542,1.1639005180000002,0.0,0.0,0.0,1.126401586,0.0,0.0,0.0,1.236553728,0.10040708000000001,0.0
5849,67994352b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6365206720000001,0.73775692,0.7215542400000001,0.0,0.0,0.58321568,0.40010104,0.0,0.5830012,0.0,0.56214752,0.0,0.0,0.0,0.78294512
5850,679d0c196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.7214070800000001,0.0,0.47882632,0.0,0.0,0.7543934800000001,0.0,0.0,0.0,0.658549544,0.6669572800000001,0.0,0.0,0.0,0.7835612000000001,0.436363552,0.0
5851,679dad3c6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.10753904000000002,1.4605941860000002,1.4090908340000001,0.0,0.0,1.268412722,0.9172931200000001,0.0,0.0,0.540029328,0.30393008,0.659705356,0.0,0.0,1.5711392240000002
5852,679e98b95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.63557576,0.0,0.0,0.0,0.0,0.750687648,0.51067256,0.0,0.0,0.0,0.64175936,0.0,0.0,0.0,0.754407072,0.4899518,0.0
5853,67a68df4a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.65206352,0.0,0.41787829600000004,0.0,0.0,0.7497179520000001,0.5758512800000001,0.0,0.0,0.564062456,0.70827368,0.0,0.0,0.0,0.7637866,0.0,0.0
5854,67ab87b4a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,1.894744308,0.0,0.482299754,0.0,0.0,1.8751793520000002,1.240465248,0.0,0.0,0.0,0.8192876500000001,0.0,0.0,0.0,1.963502936,0.0,0.0
5855,67af2d880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.826374712,0.8919659440000001,0.0,0.0,0.0,0.0,1.0743343600000002,0.837910228,0.0,0.0,0.0,0.9387829999999999,0.0,0.0,0.0,0.9043851800000001,0.0,0.0
5856,67b1168ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.6614700440000001,0.12576178000000002,0.9243963600000001,0.9021070200000001,0.0,0.122026814,0.8157364300000001,0.63664688,0.0,0.17461542000000002,0.0,0.68697486,0.5641054160000001,0.0,0.0,0.992858416
5857,67ba0fe06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.59252384,0.7371141920000001,0.7116764800000001,0.0,0.0,0.57346264,0.0,0.0,0.0,0.6834886400000001,0.58184176,0.0,0.0,0.0,0.7868117360000001
5858,67be298a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.17033978000000002,1.12975906,0.0,0.741471016,0.0,0.0,1.116125174,0.888774714,0.5168344,0.0,0.8091796800000001,1.087507868,0.0,0.0,0.0,1.1457429160000001,0.10715740000000001,0.0
5859,67c74483f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.92115464,0.8899935400000001,0.0,0.0,0.768837726,0.712483858,0.0,0.0,0.6999917600000001,0.58251548,0.160861372,0.0,0.0,0.9918660920000001
5860,67c9d22df,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.569860936,0.73960552,0.73045984,0.0,0.0,0.6298604000000001,0.0,0.0,0.0,0.7547478400000001,0.6043582000000001,0.0,0.0,0.0,0.79420432
5861,67d0b57eb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.89894724,0.0,0.42742996,0.0,0.0,0.9362623000000001,0.654165332,0.0,0.0,0.6065359,0.80005674,0.0,0.0,0.0,0.97250808,0.5360357760000001,0.0
5862,67d74124e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.74882816,0.12037334,0.6951259,0.36688265800000003,0.344638814,0.0,0.0,0.276908388,0.15278995,0.0,0.179294586,0.0,0.11471711400000001,0.13325074,0.7353911200000001,0.0,0.39011271200000003
5863,67d786538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.4618088,0.0,0.733251808,0.70489912,0.0,0.0,0.6279768,0.6244658000000001,0.0,0.0,0.0,0.5167383680000001,0.51172004,0.0,0.0,0.792859552
5864,67d853896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.772502992,0.0,0.59987864,0.0,0.0,0.753274344,0.58406,0.0,0.0,0.49134728000000005,0.7322086800000001,0.0,0.0,0.0,0.7849713600000001,0.4101524000000001,0.0
5865,67db5accd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.758784912,0.0,0.5535875200000001,0.0,0.0,0.7514692000000001,0.0,0.0,0.0,0.0,0.718380448,0.0,0.0,0.0,0.78157608,0.505943872,0.0
5866,67dbd5ed9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9222741520000001,0.8947192800000001,0.0,0.5483274960000001,0.922828752,0.79116272,0.0,0.0,0.16224752600000003,0.8527103800000001,0.0,0.0,0.0,0.993709864
5867,67e41958c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.13095653000000002,1.30279604,0.0,0.878278538,0.0,0.0,1.1313070920000001,1.074669482,0.0,0.0,0.960323,1.08966092,0.0,0.0,0.0,1.3505479440000001,0.0,0.0
